(134,'FqNjCUhOnjQ','none','Romanian Deadlift (Barbell)',1,1,3,17,NULL,5,1,0,0,0,'2010-07-07 14:43:33','Wednesday',1,135,NULL,NULL),
(135,'kD4JFmRANmg','none','Dumbbell Romanian Deadlift',1,1,1,17,NULL,5,1,0,0,0,'2009-12-15 12:23:35','Tuesday',1,NULL,NULL,NULL),
(136,'QZ4KxjMFmSk','none','Back Extension',1,1,1,3,NULL,2,0,0,0,0,'2009-12-09 20:23:06','Wednesday',1,NULL,NULL,NULL),
(205,'6xpy302sYoQ',NULL,'Lunge',NULL,1,1,21,NULL,5,1,NULL,0,0,'2009-12-04 00:19:10','Friday',1,NULL,NULL,NULL),
(138,'vN2iWn_5Fk4','none','Dumbbell Lunge',1,1,1,21,NULL,5,1,0,0,1,'2009-12-11 19:57:22','Friday',1,NULL,NULL,NULL),
(139,'22QPAdza41A','none','Good Morning',1,1,3,3,NULL,2,1,0,0,0,'2010-01-18 13:39:51','Monday',1,NULL,NULL,NULL),
(141,'DJIo1pnnAr8','none','Front Squat',1,1,1,18,NULL,5,1,0,0,0,'2009-12-04 01:29:40','Friday',1,NULL,NULL,NULL),
(142,'Jl7k9L2pi-w&NR=1','none','Single Leg Squat',1,2,2,18,NULL,5,1,0,0,1,'2010-02-03 01:26:57','Wednesday',1,NULL,3,NULL),
(143,'LetAVaPosHE','none','Smith Machine Squat',1,1,1,18,NULL,5,1,0,0,0,'2009-12-14 20:05:27','Monday',1,NULL,NULL,NULL),
(145,'Z7ePKl0o7ZA','none','Barbell Calf Raises',1,1,1,19,NULL,5,0,0,0,0,'2010-01-18 14:51:50','Monday',1,NULL,NULL,NULL),
(146,'wXAUyKikDdI','none','Ab Rotation',1,1,1,10,NULL,2,1,0,0,0,'2009-12-15 17:37:02','Tuesday',1,NULL,NULL,NULL),
(147,'6rWsAJm98f4','none','Ball Forward Crunch',1,1,1,7,NULL,2,1,0,0,0,'2009-12-10 13:36:29','Thursday',1,NULL,NULL,NULL),
(149,'GoYOsk0qhYw','none','Bicycles (forward)',1,1,1,22,NULL,2,1,0,0,0,'2009-12-11 16:23:14','Friday',1,NULL,NULL,NULL),
(150,'xVYH_pdo50I','none','Cable Crunch',1,1,1,7,NULL,2,1,0,0,0,'2009-12-10 13:38:30','Thursday',1,NULL,NULL,NULL),
(151,'ye2ZpXg4AiQ','none','Cable Sit Up',1,1,1,28,NULL,2,1,0,0,0,'2009-11-25 11:44:40','Wednesday',1,NULL,NULL,NULL),
(152,'D94qTSSApwI','none','Cable Curlup arms extended',1,1,1,28,NULL,2,1,0,0,0,'2009-11-25 11:55:18','Wednesday',1,NULL,NULL,NULL),
(154,'Xt4NGUyySDg','none','Cable Side Crunch',1,1,1,10,NULL,2,1,0,0,0,'2009-11-25 11:44:57','Wednesday',1,NULL,NULL,NULL),
(155,'FJZUpIeVcW4','none','Sit Up',1,1,1,28,NULL,2,0,0,0,0,'2009-12-04 11:15:25','Friday',1,NULL,NULL,NULL),
(156,'X2xga_f9btc','none','Dumbbell Side Bend (standing)',1,1,1,10,NULL,2,0,0,0,0,'2009-12-10 15:48:28','Thursday',1,NULL,NULL,NULL),
(158,'nDlZMBze9fA','none','Swiss Ball Roll Outs',1,2,2,22,NULL,2,1,0,0,0,'2010-01-18 08:11:32','Monday',1,NULL,NULL,NULL),
(159,'3DLPxGTD5x0','none','Knee Raises (Hanging)',1,1,1,22,NULL,2,1,1,0,0,'2010-01-18 12:59:50','Monday',1,NULL,NULL,NULL),
(160,'7PZ6DkwvE7g','none','Leg Raises (Hanging)',1,1,1,22,NULL,2,1,1,0,0,'2010-01-18 12:52:34','Monday',1,159,NULL,NULL),
(161,'c-NDVFuBVo0','none','Hanging Knee-Hip Raise',1,1,1,28,NULL,2,1,1,0,0,'2010-02-01 23:54:25','Monday',1,NULL,NULL,NULL),
(163,'AGhwkNLW_Ms','none','Hip Roll',1,1,1,10,NULL,2,1,1,0,0,'2009-12-15 17:30:53','Tuesday',1,NULL,NULL,NULL),
(167,'TfIaF4k7lBg','none','Long Arm Crunch',1,1,1,7,NULL,2,1,1,0,0,'2009-12-10 13:39:13','Thursday',1,NULL,NULL,NULL),
(168,'zYILIk5AqUk','none','Lying Leg Raise',1,1,1,22,NULL,2,1,1,0,0,'2011-06-10 01:48:39','Friday',1,NULL,NULL,NULL),
(170,'1ftIF-jzfRA','none','Machine Crunch',1,1,1,8,NULL,2,1,1,0,0,'2009-12-10 14:25:26','Thursday',1,NULL,NULL,NULL),
(171,'dz-Qk1x99y4','none','Negative Situp',1,1,1,8,NULL,2,1,1,0,0,'2009-12-10 14:24:35','Thursday',1,NULL,NULL,NULL),
(172,'eToWxoxJbjA','none','SIngle Arm Cable Rotation',1,1,1,10,NULL,2,1,1,0,0,'2009-12-15 17:29:11','Tuesday',1,NULL,NULL,NULL),
(173,'_3k-qahyn7A','none','Single Leg Anterior Reach',1,2,2,28,NULL,2,1,1,0,1,'2009-12-04 11:21:50','Friday',1,NULL,NULL,NULL),
(174,'lsDoxguWw7Y','none','Weighted Reverse Crunch',1,1,1,22,NULL,2,1,1,0,0,'2010-01-18 07:26:46','Monday',1,NULL,NULL,NULL),
(176,'YVZqMuszads','none','Weighted Rowing Crunch',1,1,1,28,NULL,2,1,1,0,0,'2010-01-18 07:23:46','Monday',4,NULL,NULL,NULL),
(179,'S1HP5DjXzHY','none','Russian Twist on stability ball',1,1,1,10,NULL,2,1,1,0,0,'2009-12-15 17:28:07','Tuesday',1,NULL,NULL,NULL),
(180,'Kq5m8h38nbs','none','Side Lying Hip Lift',1,1,1,10,NULL,2,1,1,0,0,'2009-12-16 07:33:31','Wednesday',1,NULL,NULL,NULL),
(181,'2Z1xAkmF708','none','Stability Ball Crunch',1,1,1,7,NULL,2,1,1,0,0,'2009-12-04 11:12:12','Friday',1,NULL,NULL,NULL),
(182,'q95gySKopI4','none','Straight Arm Roll Outs',1,1,1,7,NULL,2,1,1,0,0,'2011-06-13 16:45:39','Monday',4,NULL,NULL,NULL),
(183,'_1GlTzK-RAU','none','Trunk Rotation (Stretch)',1,1,1,10,NULL,1,1,1,1,0,'2010-02-17 12:46:46','Wednesday',4,NULL,NULL,NULL),
(184,'HfjU3_NSuKc','none','Trunk Rotation w/ cable',1,1,1,10,NULL,2,1,1,0,0,'2009-12-15 17:26:14','Tuesday',1,NULL,NULL,NULL),
(185,'PMIEsDi0RFI','none','Trunk Twist',1,1,1,1,NULL,1,1,1,1,0,'2010-01-18 12:16:18','Monday',4,NULL,NULL,NULL),
(187,'xacyiIIH_co','none','Russian Twist in Roman Chair',1,2,2,10,NULL,2,1,1,0,0,'2010-01-18 11:43:10','Monday',1,NULL,NULL,NULL),
(188,'gEg6TSlcqB8','none','RussianTwist w/ dumbbells',1,2,2,10,NULL,2,1,1,0,0,'2009-12-16 07:07:29','Wednesday',1,NULL,NULL,NULL),
(189,'XBuYfybOJb8','none','Vertical Leg Crunch',1,1,1,8,NULL,2,1,1,0,0,'2009-12-16 06:04:37','Wednesday',1,NULL,NULL,NULL),
(190,'uXc6SCsyaX8','none','Weighted Sit Up',1,2,2,8,NULL,2,1,1,0,0,'2009-12-10 14:21:36','Thursday',1,NULL,NULL,NULL),
(191,'Mx2BqoPWuC8','none','Wood Chop',1,1,1,10,NULL,2,1,1,0,0,'2010-02-10 00:38:15','Wednesday',1,NULL,NULL,NULL),
(192,'enbRCKVSN7E','none','Prone Elbow Stand Leg Lift',1,3,3,9,NULL,2,1,1,0,0,'2009-12-10 15:35:25','Thursday',1,NULL,NULL,NULL),
(193,'R8dlF4Qqz_c','none','Prone Hand Stand Leg Lift',1,3,3,9,NULL,2,1,1,0,0,'2009-12-10 15:42:21','Thursday',1,NULL,NULL,NULL),
(194,'MGwpErtj_j8','none','Supine Elbow Stand Leg Lift',1,3,3,17,NULL,5,1,1,0,1,'2010-02-09 22:20:13','Tuesday',3,NULL,NULL,NULL),
(195,'5FhneUOkKDs','none','Supine Hand Stand Leg Lift',1,3,3,17,NULL,5,1,1,0,0,'2009-12-15 12:37:21','Tuesday',3,NULL,NULL,NULL),
